	dest_port	dst	highest layer	host	length	src	timestamp
2259	53	162.212.156.148	DNS	10.0.2.15	88	10.0.2.15	1521397369.527565
2260	43917	10.0.2.15	DNS	162.212.156.148	193	162.212.156.148	1521397369.540933
2261	53	162.212.156.148	DNS	10.0.2.15	203	10.0.2.15	1521397369.541179
2262	43917	10.0.2.15	DNS	162.212.156.148	309	162.212.156.148	1521397369.556
2263	53	162.212.156.148	DNS	10.0.2.15	88	10.0.2.15	1521397369.562656
2264	43917	10.0.2.15	DNS	162.212.156.148	248	162.212.156.148	1521397369.578732
2265	53	162.212.156.148	DNS	10.0.2.15	158	10.0.2.15	1521397369.580335
2266	43917	10.0.2.15	DNS	162.212.156.148	163	162.212.156.148	1521397369.619337
2267	53	162.212.156.148	DNS	10.0.2.15	203	10.0.2.15	1521397369.619502
2268	43917	10.0.2.15	DNS	162.212.156.148	208	162.212.156.148	1521397369.65562
2269	53	162.212.156.148	DNS	10.0.2.15	233	10.0.2.15	1521397369.655774
2270	43917	10.0.2.15	DNS	162.212.156.148	300	162.212.156.148	1521397369.670999
2271	53	162.212.156.148	DNS	10.0.2.15	158	10.0.2.15	1521397369.67115
2272	43917	10.0.2.15	DNS	162.212.156.148	225	162.212.156.148	1521397369.685159
2273	53	162.212.156.148	DNS	10.0.2.15	158	10.0.2.15	1521397369.685468
2274	43917	10.0.2.15	DNS	162.212.156.148	225	162.212.156.148	1521397369.702568
2275	53	162.212.156.148	DNS	10.0.2.15	88	10.0.2.15	1521397369.709529
2276	53	162.212.156.148	DNS	10.0.2.15	88	10.0.2.15	1521397370.711334
2277	43917	10.0.2.15	DNS	162.212.156.148	93	162.212.156.148	1521397370.76235
2278	53	162.212.156.148	DNS	10.0.2.15	88	10.0.2.15	1521397371.763559
2279	43917	10.0.2.15	DNS	162.212.156.148	93	162.212.156.148	1521397371.786013
